Product ID,Product Title,Product Type,Vendor,Product Tags,Primary Licensor
"1422395703390","Delta Phi Epsilon National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Delta Phi Epsilon, Shirt, T6, Tee","Delta Phi Epsilon"
"1422395736158","Gamma Phi Beta National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Gamma Phi Beta, Shirt, T6, Tee","Gamma Phi Beta"
"1422395768926","Kappa Alpha Theta National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Kappa Alpha Theta, Shirt, T6, Tee","Kappa Alpha Theta"
"1422395801694","Kappa Delta National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Kappa Delta, Shirt, T6, Tee","Kappa Delta"
"1422395834462","Kappa Kappa Gamma National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Kappa Kappa Gamma, Shirt, T6, Tee","Kappa Kappa Gamma"
"1422395867230","Pi Beta Phi National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Pi Beta Phi, Shirt, T6, Tee","Pi Beta Phi"
"1422395899998","Zeta Tau Alpha National Boyfriend Tee","Shirts > Short sleeve t-shirts","Through6","_tab_size-chart-264, America, Blue, Shirt, T6, Tee, Zeta Tau Alpha","Zeta Tau Alpha"
"1426031935582","CSULB DDD Bid Day Tees","Shirts > Short sleeve t-shirts","Delta Delta Delta (Private)","Apparel (Private), campaign_past_campaign, private_product","Delta Delta Delta"
"1426763153502","Chapman KKG Kappa Kamp Tees","Shirts > Short sleeve t-shirts","Kappa Kappa Gamma (Private)","Apparel (Private), campaign_past_campaign, private_product","Kappa Kappa Gamma"
"1427373621342","UW Pi Phi Game Day Tube Tops","Shirts > Tube tops","Pi Beta Phi (Private)","campaign_past_campaign, private_product","Pi Beta Phi"
"1427454165086","Arizona Theta Fall 2018 PR","Bundles > Gift sets","Kappa Alpha (Private)","Apparel (Private), campaign_past_campaign, private_product","Kappa Alpha Theta"
"1428413841502","Kappa Sigma IUS","Bundles > Gift sets","Kappa Sigma","Apparel (Private), campaign_past_campaign, private_product","Kappa Sigma"
"1428466761822","Alpha Chi Omega Checkered Tote Bag","Bags > Tote bags","Alpha Chi Omega","Accessories, Alpha Chi Omega, Bag, On Demand, Qbreak High PM, tote","Alpha Chi Omega"
"1428466827358","Alpha Omicron Pi Checkered Tote Bag","Bags > Tote bags","Alpha Omicron Pi","Accessories, Alpha Omicron Pi, Bag, On Demand, Qbreak High PM, tote","Alpha Omicron Pi"
"1428466860126","Alpha Phi Checkered Tote Bag","Bags > Tote bags","Alpha Phi","Accessories, Alpha Phi, Bag, On Demand, Qbreak High PM, tote","Alpha Phi"
"1428466925662","Alpha Xi Delta Checkered Tote Bag","Bags > Tote bags","Alpha Xi Delta","Accessories, Alpha Xi Delta, Bag, On Demand, Qbreak High PM, tote","Alpha Xi Delta"
"1428466958430","Chi Omega Checkered Tote Bag","Bags > Tote bags","Chi Omega","Accessories, Bag, Chi Omega, On Demand, Qbreak High PM, tote","Chi Omega"
"1428467023966","Delta Delta Delta Checkered Tote Bag","Bags > Tote bags","Delta Delta Delta","Accessories, Bag, Delta Delta Delta, On Demand, Qbreak High PM, tote","Delta Delta Delta"
"1428467056734","Delta Gamma Checkered Tote Bag","Bags > Tote bags","Delta Gamma","Accessories, Bag, Delta Gamma, On Demand, Qbreak High PM, tote","Delta Gamma"
"1428467122270","Delta Phi Epsilon Checkered Tote Bag","Bags > Tote bags","Delta Phi Epsilon","Accessories, Bag, Delta Phi Epsilon, On Demand, Qbreak High PM, tote","Delta Phi Epsilon"
"1428467220574","Gamma Phi Beta Checkered Tote Bag","Bags > Tote bags","Gamma Phi Beta","Accessories, Bag, Gamma Phi Beta, On Demand, Qbreak High PM, tote","Gamma Phi Beta"
"1428467253342","Kappa Alpha Theta Checkered Tote Bag","Bags > Tote bags","Kappa Alpha Theta","Accessories, Bag, Kappa Alpha Theta, On Demand, Qbreak High PM, tote","Kappa Alpha Theta"
"1428467286110","Kappa Delta Checkered Tote Bag","Bags > Tote bags","Kappa Delta","Accessories, Bag, Kappa Delta, On Demand, Qbreak High PM, tote","Kappa Delta"
"1428467318878","Kappa Kappa Gamma Checkered Tote Bag","Bags > Tote bags","Kappa Kappa Gamma","Accessories, Bag, Kappa Kappa Gamma, On Demand, Qbreak High PM, tote","Kappa Kappa Gamma"
"1428467351646","Pi Beta Phi Checkered Tote Bag","Bags > Tote bags","Pi Beta Phi","Accessories, Bag, On Demand, Pi Beta Phi, Qbreak High PM, tote","Pi Beta Phi"
"1428467384414","Zeta Tau Alpha Checkered Tote Bag","Bags > Tote bags","Zeta Tau Alpha","Accessories, Bag, On Demand, Qbreak High PM, tote, Zeta Tau Alpha","Zeta Tau Alpha"
"1428477444190","Alpha Chi Omega Primary Cosmetic Pouch","Bags > Cosmetic bags","Alpha Chi Omega","Accessories, Alpha Chi Omega, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow","Alpha Chi Omega"
"1428477476958","Alpha Epsilon Phi Primary Cosmetic Pouch","Bags > Cosmetic bags","Alpha Epsilon Phi","Accessories, Alpha Epsilon Phi, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow","Alpha Epsilon Phi"
"1428477509726","Alpha Delta Pi Primary Cosmetic Pouch","Bags > Cosmetic bags","Alpha Delta Pi","Accessories, Alpha Delta Pi, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow","Alpha Delta Pi"
"1428477542494","Alpha Omicron Pi Primary Cosmetic Pouch","Bags > Cosmetic bags","Alpha Omicron Pi","Accessories, Alpha Omicron Pi, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow","Alpha Omicron Pi"
"1428477575262","Alpha Phi Primary Cosmetic Pouch","Bags > Cosmetic bags","Alpha Phi","Accessories, Alpha Phi, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow","Alpha Phi"
"1428477608030","Alpha Xi Delta Primary Cosmetic Pouch","Bags > Cosmetic bags","Alpha Xi Delta","Accessories, Alpha Xi Delta, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow","Alpha Xi Delta"
"1428477673566","Chi Omega Primary Cosmetic Pouch","Bags > Cosmetic bags","Chi Omega","Accessories, Bag, Blue, Chi Omega, On Demand, Pouch, Qbreak High PM, Red, Yellow","Chi Omega"
"1428477706334","Delta Delta Delta Primary Cosmetic Pouch","Bags > Cosmetic bags","Delta Delta Delta","Accessories, Bag, Blue, Delta Delta Delta, On Demand, Pouch, Qbreak High PM, Red, Yellow","Delta Delta Delta"
"1428477739102","Delta Gamma Primary Cosmetic Pouch","Bags > Cosmetic bags","Delta Gamma","Accessories, Bag, Blue, Delta Gamma, On Demand, Pouch, Qbreak High PM, Red, Yellow","Delta Gamma"
"1428477771870","Delta Phi Epsilon Primary Cosmetic Pouch","Bags > Cosmetic bags","Delta Phi Epsilon","Accessories, Bag, Blue, Delta Phi Epsilon, On Demand, Pouch, Qbreak High PM, Red, Yellow","Delta Phi Epsilon"
"1428477804638","Delta Zeta Primary Cosmetic Pouch","Bags > Cosmetic bags","Delta Zeta","Accessories, Bag, Blue, Delta Zeta, On Demand, Pouch, Qbreak High PM, Red, Yellow","Delta Zeta"
"1428477837406","Gamma Phi Beta Primary Cosmetic Pouch","Bags > Cosmetic bags","Gamma Phi Beta","Accessories, Bag, Blue, Gamma Phi Beta, On Demand, Pouch, Qbreak High PM, Red, Yellow","Gamma Phi Beta"
"1428477870174","Kappa Alpha Theta Primary Cosmetic Pouch","Bags > Cosmetic bags","Kappa Alpha Theta","Accessories, Bag, Blue, Kappa Alpha Theta, On Demand, Pouch, Qbreak High PM, Red, Yellow","Kappa Alpha Theta"
"1428477902942","Kappa Delta Primary Cosmetic Pouch","Bags > Cosmetic bags","Kappa Delta","Accessories, Bag, Blue, Kappa Delta, On Demand, Pouch, Qbreak High PM, Red, Yellow","Kappa Delta"
"1428477935710","Kappa Kappa Gamma Primary Cosmetic Pouch","Bags > Cosmetic bags","Kappa Kappa Gamma","Accessories, Bag, Blue, Kappa Kappa Gamma, On Demand, Pouch, Qbreak High PM, Red, Yellow","Kappa Kappa Gamma"
"1428478001246","Pi Beta Phi Primary Cosmetic Pouch","Bags > Cosmetic bags","Pi Beta Phi","Accessories, Bag, Blue, On Demand, Pi Beta Phi, Pouch, Qbreak High PM, Red, Yellow","Pi Beta Phi"
"1428478034014","Sigma Delta Tau Primary Cosmetic Pouch","Bags > Cosmetic bags","Sigma Delta Tau","Accessories, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Sigma Delta Tau, Yellow","Sigma Delta Tau"
"1428478066782","Sigma Kappa Primary Cosmetic Pouch","Bags > Cosmetic bags","Sigma Kappa","Accessories, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Sigma Kappa, Yellow","Sigma Kappa"
"1428478099550","Zeta Tau Alpha Primary Cosmetic Pouch","Bags > Cosmetic bags","Zeta Tau Alpha","Accessories, Bag, Blue, On Demand, Pouch, Qbreak High PM, Red, Yellow, Zeta Tau Alpha","Zeta Tau Alpha"
"1428497563742","Alpha Delta Pi 3D Vision Tapestry","Household items > Tapestries","Through6","Alpha Delta Pi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Delta Pi"
"1428497596510","Alpha Epsilon Phi 3D Vision Tapestry","Household items > Tapestries","Through6","Alpha Epsilon Phi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Epsilon Phi"
"1428497629278","Alpha Omicron Pi 3D Vision Tapestry","Household items > Tapestries","Through6","Alpha Omicron Pi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Omicron Pi"
"1428497662046","Alpha Phi 3D Vision Tapestry","Household items > Tapestries","Through6","Alpha Phi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Phi"
"1428497694814","Alpha Xi Delta 3D Vision Tapestry","Household items > Tapestries","Through6","Alpha Xi Delta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Xi Delta"
"1428497727582","Alpha Chi Omega 3D Vision Tapestry","Household items > Tapestries","Through6","Alpha Chi Omega, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Chi Omega"
"1428497760350","Chi Omega 3D Vision Tapestry","Household items > Tapestries","Through6","Chi Omega, Home Goods, On Demand, Qbreak Low PM, Tapestry","Chi Omega"
"1428497793118","Delta Delta Delta 3D Vision Tapestry","Household items > Tapestries","Through6","Delta Delta Delta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Delta Delta"
"1428497825886","Delta Gamma 3D Vision Tapestry","Household items > Tapestries","Through6","Delta Gamma, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Gamma"
"1428497858654","Delta Phi Epsilon 3D Vision Tapestry","Household items > Tapestries","Through6","Delta Phi Epsilon, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Phi Epsilon"
"1428497924190","Delta Zeta 3D Vision Tapestry","Household items > Tapestries","Through6","Delta Zeta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Zeta"
"1428497956958","Gamma Phi Beta 3D Vision Tapestry","Household items > Tapestries","Through6","Gamma Phi Beta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Gamma Phi Beta"
"1428497989726","Kappa Alpha Theta 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, Kappa Alpha Theta, On Demand, Qbreak Low PM, Tapestry","Kappa Alpha Theta"
"1428498022494","Kappa Delta 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, Kappa Delta, On Demand, Qbreak Low PM, Tapestry","Kappa Delta"
"1428498055262","Kappa Kappa Gamma 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, Kappa Kappa Gamma, On Demand, Qbreak Low PM, Tapestry","Kappa Kappa Gamma"
"1428498088030","Pi Beta Phi 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Pi Beta Phi, Qbreak Low PM, Tapestry","Pi Beta Phi"
"1428498153566","Sigma Delta Tau 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Qbreak Low PM, Sigma Delta Tau, Tapestry","Sigma Delta Tau"
"1428498186334","Sigma Kappa 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Qbreak Low PM, Sigma Kappa, Tapestry","Sigma Kappa"
"1428498219102","Zeta Tau Alpha 3D Vision Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Qbreak Low PM, Tapestry, Zeta Tau Alpha","Zeta Tau Alpha"
"1428498251870","Alpha Delta Pi Graphy Tapestry","Household items > Tapestries","Through6","Alpha Delta Pi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Delta Pi"
"1428498284638","Alpha Epsilon Phi Graphy Tapestry","Household items > Tapestries","Through6","Alpha Epsilon Phi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Epsilon Phi"
"1428498317406","Alpha Omicron Pi Graphy Tapestry","Household items > Tapestries","Through6","Alpha Omicron Pi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Omicron Pi"
"1428498350174","Alpha Phi Graphy Tapestry","Household items > Tapestries","Through6","Alpha Phi, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Phi"
"1428498415710","Alpha Xi Delta Graphy Tapestry","Household items > Tapestries","Through6","Alpha Xi Delta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Xi Delta"
"1428498448478","Alpha Chi Omega Graphy Tapestry","Household items > Tapestries","Through6","Alpha Chi Omega, Home Goods, On Demand, Qbreak Low PM, Tapestry","Alpha Chi Omega"
"1428498481246","Chi Omega Graphy Tapestry","Household items > Tapestries","Through6","Chi Omega, Home Goods, On Demand, Qbreak Low PM, Tapestry","Chi Omega"
"1428498514014","Delta Delta Delta Graphy Tapestry","Household items > Tapestries","Through6","Delta Delta Delta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Delta Delta"
"1428498546782","Delta Gamma Graphy Tapestry","Household items > Tapestries","Through6","Delta Gamma, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Gamma"
"1428498579550","Delta Phi Epsilon Graphy Tapestry","Household items > Tapestries","Through6","Delta Phi Epsilon, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Phi Epsilon"
"1428498612318","Delta Zeta Graphy Tapestry","Household items > Tapestries","Through6","Delta Zeta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Delta Zeta"
"1428498645086","Gamma Phi Beta Graphy Tapestry","Household items > Tapestries","Through6","Gamma Phi Beta, Home Goods, On Demand, Qbreak Low PM, Tapestry","Gamma Phi Beta"
"1428498677854","Kappa Alpha Theta Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, Kappa Alpha Theta, On Demand, Qbreak Low PM, Tapestry","Kappa Alpha Theta"
"1428498710622","Kappa Delta Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, Kappa Delta, On Demand, Qbreak Low PM, Tapestry","Kappa Delta"
"1428498743390","Kappa Kappa Gamma Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, Kappa Kappa Gamma, On Demand, Qbreak Low PM, Tapestry","Kappa Kappa Gamma"
"1428498776158","Pi Beta Phi Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Pi Beta Phi, Qbreak Low PM, Tapestry","Pi Beta Phi"
"1428498808926","Sigma Delta Tau Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Qbreak Low PM, Sigma Delta Tau, Tapestry","Sigma Delta Tau"
"1428498841694","Sigma Kappa Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Qbreak Low PM, Sigma Kappa, Tapestry","Sigma Kappa"
"1428498874462","Zeta Tau Alpha Graphy Tapestry","Household items > Tapestries","Through6","Home Goods, On Demand, Qbreak Low PM, Tapestry, Zeta Tau Alpha","Zeta Tau Alpha"
"1435617001566","Big's Scorpion Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617067102","Little's Scorpion Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617132638","G Big's Scorpion Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617165406","Big's Salty Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3413C, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617230942","Little's Salty Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3413C, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617296478","G Big's Salty Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3413C, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617329246","Little's Rock n Roll Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3413C, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617394782","Big's Rock n Roll Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3413C, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617460318","G Big's Rock n Roll Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3413C, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617525854","Little's OG Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617558622","Big's OG Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617591390","G Big's OG Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617656926","Little's Cursive Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, Classic, DJ, Shirt, Tee, White","Various"
"1435617689694","Big's Cursive Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, Classic, DJ, Shirt, Tee, White","Various"
"1435617755230","G Big's Cursive Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, Classic, DJ, Shirt, Tee, White","Various"
"1435617787998","Little's Rainbow Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Rainbow, Shirt, Tee, White","Various"
"1435617820766","Big's Rainbow Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Rainbow, Shirt, Tee, White","Various"
"1435617853534","G Big's Rainbow Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Rainbow, Shirt, Tee, White","Various"
"1435617919070","Little's Wild Cherry Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3600, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617951838","Big's Wild Cherry Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3600, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435617984606","G Big's Wild Cherry Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3600, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"1435633483870","Game Day Bandana - Maroon / Gold","Headwear > Bandanas","Through6","Accessories, Arizona State, Bandana, Gameday, Red, T6, Yellow","Various"
"1435633516638","Game Day Bandana - Navy / Red","Headwear > Bandanas","Through6","Accessories, Arizona, Bandana, Blue, Fresno State, Gameday, Red, T6","Various"
"1435633549406","Game Day Bandana - Green / White","Headwear > Bandanas","Through6","Accessories, Bandana, Gameday, Green, Michigan State, T6, White","Various"
"1435633582174","Game Day Bandana - Green / Yellow","Headwear > Bandanas","Through6","Accessories, Bandana, Gameday, Green, Oregon, T6, Yellow","Various"
"1435633614942","Game Day Bandana - Blue / Yellow","Headwear > Bandanas","Through6","Accessories, Bandana, Blue, Gameday, T6, UCLA, Yellow","Various"
"1435633647710","Game Day Bandana - Orange / Blue","Headwear > Bandanas","Through6","Accessories, Bandana, Blue, Florida, Gameday, Orange, T6","Various"
"1435633680478","Game Day Bandana - Orange / Green","Headwear > Bandanas","Through6","Accessories, Bandana, Gameday, Green, Miami, Orange, T6","Various"
"1435633713246","Game Day Bandana - Gold / Cardinal","Headwear > Bandanas","Through6","Accessories, Bandana, Gameday, Red, T6, USC, Yellow","Various"
"1435633746014","Game Day Bandana - Orange / Maroon","Headwear > Bandanas","Through6","Accessories, Bandana, Gameday, Maroon, Orange, T6, Virginia Tech","Various"
"1435633778782","Game Day Bandana - White / Purple","Headwear > Bandanas","Through6","Accessories, Bandana, Gameday, Purple, T6, Washington, White","Various"
"1435633811550","Game Day Bandana - White / Red","Headwear > Bandanas","Through6","Accessories, Alabama, Bandana, Fresno State, Gameday, Red, T6, Wisconsin","Various"
"1435634860126","Game Day Retro Shorts - Blue","Apparel > Shorts","Through6","Blue, Florida, Gameday, Shorts, T6","Various"
"1435634892894","Game Day Retro Shorts - Maroon","Apparel > Shorts","Through6","Arizona State, Gameday, Red, Shorts, T6, Virginia Tech","Various"
"1435634925662","Game Day Retro Shorts - Orange","Apparel > Shorts","Through6","Gameday, Miami, Orange, Shorts, T6","Various"
"1435634958430","Game Day Retro Shorts - Dark Green","Apparel > Shorts","Through6","Gameday, Green, Michigan State, Shorts, T6","Various"
